HV1,IC1,IC2,IC3,IC4,IC5,AVGGIFT,TARGET_D
873,422,486,459,499,15800,14.66666667,25
1104,511,528,534,566,17366,13,10
894,273,325,330,380,12479,7.222222222,6
551,232,297,252,310,11759,16.86666667,20
841,439,437,449,452,13134,3.058823529,4
1648,395,488,480,542,22216,8.538461539,9
2140,773,789,816,850,33069,3.761904762,3
318,148,197,200,236,7787,15,15
150,202,251,223,258,8084,6.1,3
838,354,374,402,437,17115,15,20
689,393,413,483,507,17820,10.9375,15
863,419,457,450,489,17421,11.13636364,13
814,470,484,509,529,17455,16.33333333,25
617,332,363,353,423,13784,4.533333333,5
870,472,501,529,552,16805,8.476190476,14
416,209,221,229,243,10117,13.5,18
610,319,336,384,407,11815,4.625,7
946,382,436,465,524,18560,6,9
483,169,237,216,269,9809,9.545454546,10
298,234,250,269,279,9825,3.857142857,5
469,273,315,321,367,11320,9.0625,10
619,192,206,229,241,11141,6.833333333,10
895,496,605,585,662,23741,12,20
651,310,345,337,382,12428,7.611111111,11
311,135,144,161,187,6997,6.352941177,10
550,238,251,255,255,11519,25,25
688,311,364,335,377,11395,10.66666667,25
822,500,508,469,514,17334,7.2,10
1349,411,428,465,488,18814,21.16666667,15
553,230,257,262,294,12549,11.45833333,20
664,315,308,336,332,11283,3.613636364,4
695,222,304,279,291,9991,7.5,8
687,369,375,390,403,9781,7.181818182,10
963,316,323,389,396,11023,11.625,15
541,316,353,349,376,11849,10.57142857,15
2049,442,448,573,626,24413,25.4,35
603,243,285,278,297,8266,9.857142857,15
1056,405,498,444,485,15432,3.589285714,25
819,259,275,331,367,13539,7.538461539,10
5791,782,835,814,867,34593,9.846153846,10
417,250,268,284,305,10525,15.73333333,26
694,244,284,303,329,11060,48.52941177,36
625,172,190,226,250,8875,13,21
418,330,343,381,430,14006,11,25
4259,711,780,859,931,50098,7.285714286,11
2026,655,711,756,829,31520,12.5,10
204,186,220,238,270,9064,7.888888889,10
1272,405,410,421,433,11674,6.923076923,10
540,352,325,331,327,10654,9.625,17
905,470,533,549,605,21564,7.25,10
819,329,351,397,418,14391,15,15
681,318,337,355,377,12180,7.375,15
1008,360,397,388,426,14990,8.916666667,5
249,205,224,234,260,9031,4.75,6
1862,365,372,401,425,10521,17.85714286,20
685,237,305,306,338,11659,10,15
374,177,220,206,244,8890,10,10
1148,240,311,321,423,16188,13,10
3818,584,637,649,708,27062,8.75,10
871,340,385,365,416,15336,7.857142857,10
480,203,217,202,237,8973,17.33333333,20
597,291,297,328,334,10674,8.8,20
680,236,279,277,318,11568,9.269230769,10
829,226,244,270,299,10281,6.833333333,10
335,166,207,207,239,8297,4.606060606,5
631,252,272,291,315,14929,12.16666667,10
528,204,271,243,335,11183,8.333333333,10
588,258,310,293,340,11512,12.5,15
685,166,205,227,257,7945,17.4,20
720,328,357,358,381,12646,11.6,18
878,607,630,622,654,20596,9.75,15
1838,468,465,536,493,13500,5.142857143,5
1098,272,406,322,413,14775,5.444444444,7
1073,359,392,432,453,16918,9,13
492,198,229,247,284,9629,5.916666667,2
1699,462,657,581,787,35636,12.16666667,10
598,292,426,352,413,12864,6.84375,7
697,435,488,457,497,15966,15.33333333,20
1884,518,580,542,636,19818,16,20
1044,269,299,278,329,12648,10.10526316,15
2680,314,506,402,517,20665,20,35
821,427,433,456,475,15937,6.654411765,25
875,138,213,188,213,6125,11.45833333,18
958,427,463,473,508,16580,10.83333333,5
3531,506,554,581,626,23233,9.540540541,9
745,304,275,353,342,14465,5.166666667,7
578,248,280,309,338,12336,14.42857143,25
440,164,186,220,254,8444,9.666666667,25
1419,694,698,766,777,25024,7.363636364,10
677,272,372,331,387,15924,11.25,19
1233,310,347,365,399,11450,7.923076923,10
1613,350,352,403,408,8897,6.548387097,15
5149,659,1122,807,1013,72797,9.961538462,13
1050,256,290,296,339,11406,5.2,9
623,212,244,250,279,10311,4.833333333,6
1645,676,742,734,822,28770,22.55555556,27
816,448,482,467,505,15653,15.07692308,25
680,235,243,282,287,7362,13,20
1590,240,238,262,257,7559,13.5,15
576,263,355,304,338,12326,6.04,10
630,222,224,296,295,10306,4.2,6
3950,414,505,517,634,24339,8.043478261,10
3921,413,410,575,583,21648,13.57142857,20
889,272,398,341,450,14767,16,17
3921,754,804,799,835,33998,10,12.5
1125,280,336,305,362,10857,5.714285714,7
1368,723,741,759,779,27195,9.166666667,15
742,239,293,290,356,18464,5.727272727,5
1002,633,638,652,663,19703,6.181818182,7
840,244,261,317,342,12332,17.7,30
568,220,279,282,353,12599,3.444444444,5
581,349,361,359,373,9667,9.857142857,15
3020,756,765,809,823,26135,40.08333333,75
680,248,238,320,383,15732,10,17
2799,518,576,554,599,29620,14.80952381,37
885,266,303,334,410,15809,5.133333333,6
929,437,446,465,481,13814,11.66666667,10
1271,324,351,393,417,17340,9.5,18
690,315,353,330,367,12427,11.52631579,15
1069,267,320,318,369,11849,8.222222222,10
359,162,189,211,236,8321,8.6,11
1770,712,720,713,730,24238,12,18
577,157,324,224,373,10497,11.09090909,23
563,216,250,252,297,10832,14.57142857,15
493,244,311,314,395,12517,12.5,10
5564,839,860,860,892,32899,19.16666667,35
599,200,236,253,288,11547,7.32,5
5939,1214,1211,1080,1085,64833,20,36
755,210,315,244,313,11983,16.5,10
730,309,374,365,419,14673,25,25
410,330,357,355,374,12799,6.642857143,10
608,383,410,380,402,10899,7.25,25
510,261,413,303,401,10743,20.16666667,50
934,273,353,334,392,10327,12.22222222,15
1571,473,496,518,526,21109,22.5,10
595,332,347,368,389,18324,7.125,10
688,408,484,437,510,17000,33,75
318,203,257,240,285,9567,5.655172414,5
1156,420,617,541,655,22639,31,50
331,248,291,276,326,10969,5.470588235,8
711,322,353,360,378,12630,11.95454546,10
1373,379,539,445,529,19190,7.75,10
856,287,355,343,390,17095,12.21428571,12
3152,853,891,908,950,35415,34,38
1344,639,733,676,758,27610,7.214285714,11
2394,385,382,439,444,21417,10,21
3149,504,601,562,672,22033,10.71428571,20
715,247,283,317,342,15360,14.86666667,10
2158,411,516,535,640,33235,9,10
2242,421,464,462,506,16688,10.81818182,22
640,226,302,289,351,11829,10.75,20
704,327,339,404,417,15094,10,21
621,250,266,275,307,10599,10.16666667,10
3673,515,675,589,725,31773,6.5,10
1103,467,503,497,524,17130,15,15
877,183,257,236,289,11139,6.714285714,10
1361,309,315,403,397,13910,10,12
347,132,273,195,294,8840,5.65,7
484,150,243,195,266,11909,20,20
856,458,478,497,536,18209,8.357142857,15
1642,275,388,349,485,19679,11.83333333,15
388,364,410,413,433,12601,33.33333333,50
442,156,195,165,191,6370,16.5,20
851,338,321,400,392,15286,8.833333333,5
1086,384,433,457,502,17091,9.375,20
904,117,374,185,382,10892,13.80555556,20
2521,412,424,512,516,13961,5.555555556,5
1605,416,420,442,443,15534,15,17
1702,363,403,415,418,17334,4.142857143,4
521,249,307,322,369,15515,14.88888889,38
765,408,430,441,472,15150,7.611111111,10
511,288,327,312,351,11357,25,25
399,307,315,336,352,11428,6.818181818,16
1263,468,517,548,601,26265,7.6875,10
1427,367,435,456,525,24023,7.230769231,3
595,289,346,330,381,13060,2.636363636,10
698,231,258,283,310,13429,10.33333333,12
5470,661,664,781,778,35092,9.75,15
1060,340,425,422,500,19213,15,10
908,389,421,442,509,18876,5.022222222,12
620,265,285,273,304,12682,6.388888889,10
1128,411,488,458,507,16152,25,25
914,522,542,540,560,17163,25,30
621,214,239,270,297,9788,6.263157895,9
518,330,370,353,393,14374,6.62962963,15
5954,1500,1500,1185,1263,68593,9.285714286,14
896,291,335,340,438,17357,8.6,15
425,85,181,137,258,10792,15,25
682,322,359,297,336,8194,12.33333333,16
336,196,222,229,251,8008,8.230769231,10
423,208,229,261,296,9445,4.380952381,10
871,383,403,380,386,15366,13.66666667,10
905,215,245,269,331,10917,13.14285714,25
543,198,224,252,285,11363,14.42857143,25
1438,619,691,744,801,30386,11.7,14
871,309,344,362,390,15151,9.55,12
5324,1159,1500,1053,1217,95913,22.25,20
1352,570,621,620,685,25295,4.545454546,5
416,312,317,328,333,11719,10.2,12
701,332,348,394,403,13020,9.685,5
817,388,404,390,422,13502,7.785714286,7
1291,349,373,402,447,14894,10.5,10
206,116,164,194,228,8204,4.434782609,5
622,310,340,327,361,12305,22.5,15
717,316,339,349,366,12673,10,10
2908,606,644,677,717,23934,16.25,25
725,334,354,418,432,14447,15.4,20
560,191,202,274,317,10191,13.66666667,11
585,459,393,445,427,8656,13.58333333,15
724,322,380,363,393,11652,17.22222222,20
5222,799,906,843,966,40664,15,25
1930,462,520,581,648,31606,10.33333333,20
953,319,379,387,455,15729,15.57142857,25
851,299,363,330,387,19138,15,15
535,226,236,250,265,9934,4.285714286,5
978,301,434,355,467,14771,5,5
3063,337,429,418,506,21051,20,20
5000,405,618,541,711,33566,20,50
836,464,468,496,512,15024,6.928571429,12
318,53,105,113,152,3748,17.45454546,16
647,299,358,331,368,10154,12.6,30
1181,417,424,444,449,13716,8.428571429,15
476,204,254,250,289,9524,5.086956522,5
656,388,397,395,411,15381,6.384615385,6
512,175,198,208,236,12221,11.125,15
997,416,420,416,422,14118,11.22222222,13
475,255,275,289,306,11016,4.333333333,4
4135,602,608,665,694,33830,7,7
640,244,266,303,335,12992,7.642857143,5
420,225,253,249,285,9634,4.9,4
1974,433,469,528,571,26435,10.33333333,15
1180,232,248,277,307,7582,9.666666667,15
2883,501,532,588,649,34012,13.33333333,25
330,179,179,234,235,8746,10.30769231,11
487,248,287,286,327,10792,12.72727273,15
713,212,235,237,276,11909,13,15
726,485,495,516,509,17020,17.22580645,40
930,420,483,502,572,18501,6.333333333,6
237,194,222,218,261,9190,12.5,20
886,490,536,570,606,17633,42.5,20
778,332,366,362,392,13170,16.42857143,12
879,296,316,325,394,14589,5.833333333,10
792,328,348,362,381,12810,11,25
651,336,415,395,459,15058,3.578947368,5
543,253,314,300,354,12614,7.5,8
658,305,318,353,376,13284,6.318181818,15
725,316,354,335,376,11623,7.666666667,7
1967,371,418,438,482,15962,5.261851852,7
880,412,433,469,505,18480,7.555555556,10
1483,306,333,382,416,17874,14.07692308,25
717,327,352,347,364,12615,10,10
698,355,377,393,416,13184,8.5,10
457,212,272,251,308,10182,8.465789474,10
232,197,259,229,280,9480,6.928571429,10
599,100,406,200,423,11670,9.230769231,10
408,254,292,303,324,8051,4.9375,10
747,380,385,398,376,17585,4.722222222,7
5233,420,420,616,616,12070,11.33333333,17
713,274,288,268,297,10814,13.33333333,15
1654,439,545,536,652,23572,12.5,20
2399,461,512,496,540,16894,12,35
731,350,385,401,432,13977,15,10
682,451,462,443,485,17756,12.7,10
572,307,317,334,359,11175,6,10
853,445,464,447,475,15281,10,10
2163,484,522,537,581,17262,4.833333333,5
935,419,439,510,541,16922,11.21428571,10
382,142,181,205,240,9374,9.166666667,25
3738,534,581,599,683,26455,16,20
733,337,409,359,426,15662,26.25,30
1803,281,418,364,492,24681,10,15
5854,927,1077,920,993,45167,28,25
762,375,396,418,437,14900,22.5,25
1473,611,647,649,688,26812,7.333333333,11
1024,303,344,364,404,16209,6.394736842,8
2773,357,385,431,455,16115,17.91666667,20
662,424,436,444,456,13377,13.5,16
157,107,150,185,213,5912,13.33333333,15
1158,369,398,373,386,11592,5.75,10
648,304,349,358,396,14750,8,10
590,252,282,309,329,11072,7.545454545,11
487,217,222,247,262,10468,9.888888889,16
814,271,268,312,324,10488,16.4,20
1212,298,354,365,422,15314,14.66666667,25
1725,394,408,425,444,14032,13.21428571,20
645,304,360,306,376,6826,10.875,25
732,347,414,400,462,17541,7.285714286,8
550,175,188,191,196,7958,5.25,7
3500,365,521,486,588,27042,37.5,50
2596,515,518,584,588,20539,24.16666667,25
777,378,386,396,423,14106,17.8,20
2559,581,591,614,651,21559,10.25,16
3393,537,553,589,580,22083,20,25
3081,446,514,485,510,15984,13.06666667,20
2235,441,459,449,478,15262,5.6,20
2158,411,516,535,640,33235,7.933333333,9
438,267,302,287,314,10329,12.25,20
1460,629,633,659,663,21821,4,5
1143,310,374,356,376,20576,6.266666667,10
2000,760,773,727,759,22531,35,25
418,190,290,244,403,13707,10.71428571,15
2165,527,583,572,617,25623,25.68,44.21
1187,328,366,393,428,13978,10.81481482,10
2457,381,445,472,531,17557,12.5,15
464,270,288,289,307,9942,6.5,5
1052,505,505,525,525,27683,7.2,10
505,185,236,227,276,9368,12.5,15
1905,371,380,405,428,10775,10.66666667,10
1226,354,416,410,464,21501,4.444444444,5
4409,363,415,534,596,21826,5,5
661,332,347,380,415,15892,8.8,10
490,328,341,336,373,11313,19.6,30
654,350,377,333,362,11564,4.285714286,8
379,179,236,230,278,8879,10.5,12
2375,371,363,411,363,15361,4.142857143,6
683,449,471,484,507,19552,6.8125,3
733,452,453,496,503,14468,6.666666667,3
389,231,262,263,284,9477,8.5,14
399,221,266,259,302,10150,13.90909091,24
865,341,387,392,432,15630,8.375,7
1528,608,617,629,640,20173,3.75,4
2111,463,551,529,580,22198,20,25
350,173,220,241,280,9613,3.52631579,5
477,214,256,261,294,10197,26.375,20
903,321,406,358,390,10985,6.75,7
1165,373,363,410,410,15522,20,20
573,393,437,413,471,16377,16.28571429,15
371,163,180,185,208,7390,17,29
644,275,294,314,331,11416,7.75,15
335,147,182,161,183,7010,9.8,15
1333,220,359,300,395,14312,15,20
498,284,304,274,315,9667,11.5,20
1335,597,682,644,724,28770,22.25,20
677,426,466,442,489,18718,10.66666667,20
718,344,363,368,398,11815,10,15
556,317,324,313,346,11613,5.263157895,10
367,159,186,193,222,8893,3.166666667,3
3365,544,525,655,621,27608,6.2,10
857,340,481,399,510,17128,20,15
877,332,380,392,432,16670,8.578947368,10
1554,615,663,689,737,22600,14.5,20
2166,427,515,471,559,15653,9.090909091,11
553,325,334,343,345,11881,7.2,11
2481,226,248,270,283,8369,9.166666667,5
709,403,459,485,549,21035,29,25
978,312,329,369,384,12859,15.33333333,23
819,371,432,407,471,15719,4.720588235,10
655,329,369,344,376,11645,6.35,12
1093,366,413,434,478,19287,9,10
775,318,364,380,419,13491,4.625,12
655,356,401,362,412,13334,8.6,20
817,282,288,413,473,36395,7.666666667,11
431,258,342,386,541,25828,8.571428571,16
940,285,339,333,406,13571,7.857142857,5
736,274,276,311,316,11510,10.4,11
659,240,280,303,326,11242,9.5,15
1332,357,411,422,497,21444,9.576923077,20
5344,705,943,787,945,55857,17.5,25
1141,453,498,481,536,17140,8.615384615,21
1869,559,560,577,600,20539,6.4,5
680,289,325,293,316,9856,4.666666667,7
687,379,403,360,380,12223,13.85714286,33
1417,287,326,380,397,16021,10.33333333,19
614,289,317,335,385,16415,15,20
1503,396,572,519,659,25969,9.857142857,15
473,327,338,348,363,12580,13.5,26
1348,662,712,752,788,30766,14.4,20
906,296,377,360,473,16729,10.42857143,15
576,381,411,377,432,14190,9.173913044,15
421,268,310,295,323,9593,2.971428571,3
439,192,226,217,249,10106,8,20
1322,355,405,408,454,14439,3.566666667,2
230,186,229,242,288,10452,5,10
477,219,221,274,314,10490,9.1,15
645,199,215,241,262,10201,8.6875,10
485,297,309,329,340,10899,21.25,25
167,214,273,247,290,9452,14.41176471,20
639,263,274,344,388,10566,13,30
469,285,300,288,311,11456,9.393939394,13
723,270,335,321,386,20233,7.6,10
765,352,381,435,456,18503,5.9375,4
1137,451,490,503,564,25510,20,10
565,284,297,304,309,8302,3.95,5
362,204,216,246,262,7285,5.08,5
3500,365,521,486,588,27042,20,20
728,265,304,315,339,8896,10.35714286,10
1149,563,566,598,606,18764,8.555555556,15
1722,324,406,365,408,15603,6.071428571,6
668,303,456,326,484,18900,15,15
0,0,0,0,0,0,12.5,50
1224,228,312,325,356,15512,6.8,10
550,91,163,166,254,10050,5.5,10
338,260,315,336,386,14351,4,10
614,196,272,227,256,9308,8.038961039,12
1171,290,351,319,369,13731,12.16666667,15
2723,334,367,347,403,11829,9.5625,14
988,310,327,372,372,14315,23.38888889,50
1862,541,548,575,593,30096,8.583333333,12
2541,423,486,454,528,19220,24.28571429,25
2269,388,444,442,479,13602,6,5
703,322,394,353,417,15510,15.25,24
328,268,308,300,317,10558,15,21
1117,544,566,552,567,18212,8.444444444,20
675,284,288,317,308,18892,20.46153846,30
2169,862,911,899,951,35357,12.61538462,24
1172,455,502,487,525,18415,25,30
748,444,495,515,571,20264,3.222222222,2
1139,303,566,455,633,19525,17.5,30
1053,368,419,402,465,15176,8.333333333,10
951,411,548,483,623,20137,12.2,15
972,193,278,281,318,8716,11.42857143,15
679,312,393,408,459,16088,5.142857143,5
2294,593,584,619,617,17838,6.666666667,10
359,220,247,270,299,13024,20,20
600,254,243,287,272,10746,13,20
683,357,372,432,468,15416,5.333333333,5
659,367,399,388,413,15615,10.875,10
716,265,274,303,323,12067,12.5,10
1149,222,263,250,273,9856,6.619047619,8
747,458,489,475,503,14965,10,25
678,267,288,352,370,11401,5.448275862,6
2300,311,345,350,375,16133,5.533333333,15
414,267,309,308,341,11719,11.5,15
803,222,240,311,326,11846,19.23076923,20
1094,463,486,517,543,16974,12,30
701,307,352,353,400,13820,25,25
646,286,324,327,399,15141,9.796428571,15
0,315,423,417,581,34143,5.4375,10
657,358,366,357,366,10889,10,15
243,208,251,244,271,8359,4.352941177,5
2855,311,385,484,537,18525,6.538461539,20
550,294,313,303,319,9540,7.291666667,7
2375,435,516,465,514,17574,21.875,30
2250,340,375,379,444,19170,11.4,21
834,222,377,306,448,15044,7.916666667,5
500,291,316,314,379,19609,11.5,25
3905,882,1022,923,989,35563,8.25,10
629,170,197,214,243,7822,9.857142857,20
2885,737,773,798,824,28134,53.85714286,101
756,333,372,391,430,14127,8.769230769,14
673,284,330,335,373,15149,13.45454546,15
431,269,307,309,338,10493,5.8,5
476,219,280,272,319,10966,5.434782609,10
1715,607,619,647,660,21473,4.8,4.5
837,337,381,369,397,14154,3.466666667,3
486,237,283,281,315,10807,6.6,5
428,240,319,268,324,10020,8,8
588,257,288,285,318,10225,19,20
588,272,345,331,387,13570,13.33333333,21
1088,278,308,335,380,15011,10.83333333,15
431,213,260,242,266,10611,9,25
560,296,384,340,388,14237,15,25
656,272,339,318,373,14010,28.6,5
664,219,283,286,334,18368,12.4,20
2498,518,550,570,606,18830,25,35
198,208,252,261,297,9961,15,10
2213,447,447,491,491,16702,4.95,10
684,196,222,247,271,10133,12.2,20
417,261,309,262,319,12051,5.9375,5
373,168,190,221,239,7538,15,15
3326,528,600,582,603,20390,7.785714286,12
2148,495,529,519,541,16557,14,20
1203,290,413,493,604,19183,16.5,25
363,250,269,360,390,13053,5.863636364,8
710,387,446,442,494,15917,14.77777778,25
924,414,443,427,438,14092,4.666666667,6
700,205,221,276,295,12713,12.85714286,12
3438,106,166,142,211,11112,8.578947368,15
1277,220,245,274,285,9182,18.05882353,24
1416,293,321,357,376,12588,11,21
709,361,442,440,494,15076,12.4,30
677,242,261,282,302,13521,9.8,15
849,281,327,327,380,14308,13.30769231,12
558,336,354,382,398,13299,7.5,15
405,187,182,216,214,7303,11.33333333,10
699,250,290,286,299,15108,7.583333333,20
952,414,452,484,529,23125,14.22222222,20
689,205,221,337,388,22845,7.454545455,12
2279,429,463,491,520,25286,9.5,10
792,277,823,429,793,28311,5.785714286,5
570,280,314,325,360,11330,5.340909091,3
573,250,265,276,294,9452,21,36
498,273,302,304,346,12893,5,5
1734,607,635,638,674,22234,8.571428571,10
978,200,291,256,307,13560,20,20
3194,687,752,692,739,25519,10.375,15
