,client_id,Variation
45853,2393271,Test
45854,9601587,Control
45855,6153024,Test
45856,5401534,Test
45857,3078866,Control
45858,5251053,Control
45859,495317,Control
45860,721414,Test
45861,2275192,Control
45862,5951286,Test
45863,8106540,Control
45864,2218878,Test
45865,5229181,Test
45866,1576746,Test
45867,9106314,Test
45868,2503558,Test
45869,605353,Test
45870,3928970,Test
45871,4645791,Control
45872,2282338,Test
45873,4071459,Control
45874,1406173,Control
45875,7603951,Test
45876,6588578,Control
45877,4365882,Test
45878,6208685,Test
45879,5842338,Test
45880,3881810,Test
45881,675967,Control
45882,2889627,Test
45883,4971662,Control
45884,7378289,Test
45885,328027,Control
45886,9107385,Control
45887,7091374,Control
45888,7758608,Test
45889,805889,Test
45890,8995063,Test
45891,9907174,Test
45892,4316236,Control
45893,5729161,Control
45894,5811961,Control
45895,2921435,Test
45896,2904153,Control
45897,596540,Control
45898,7467558,Control
45899,3077364,Control
45900,11070,Control
45901,9561396,Test
45902,2165031,Test
45903,6135653,Control
45904,9864147,Control
45905,5872814,Test
45906,5978473,Control
45907,5278597,Test
45908,2228877,Test
45909,6094235,Test
45910,6408484,Test
45911,2566678,Test
45912,383674,Test
45913,5429906,Control
45914,6219019,Control
45915,6279949,Control
45916,8244532,Test
45917,1154618,Control
45918,286645,Test
45919,5133900,Test
45920,1357936,Test
45921,7417841,Control
45922,3659186,Control
45923,3509934,Control
45924,3745583,Control
45925,2968638,Control
45926,2084978,Control
45927,2558937,Control
45928,1376404,Test
45929,5308124,Test
45930,3961852,Control
45931,9872215,Control
45932,5268495,Control
45933,4709008,Control
45934,8036553,Test
45935,3618264,Test
45936,5577085,Test
45937,7167607,Test
45938,491620,Control
45939,8830525,Control
45940,8245150,Test
45941,6108945,Control
45942,8632972,Test
45943,2289242,Control
45944,3659476,Test
45945,1190476,Control
45946,9034979,Test
45947,6765412,Control
45948,6808593,Test
45949,3942363,Control
45950,9099836,Control
45951,1439526,Test
45952,4265125,Control
45953,8526067,Control
45954,6953366,Control
45955,2619494,Control
45956,4920080,Control
45957,3438860,Control
45958,6647890,Test
45959,1135842,Test
45960,4565786,Test
45961,6365618,Test
45962,1724834,Control
45963,1879188,Test
45964,7784210,Test
45965,671383,Test
45966,273872,Control
45967,6840204,Test
45968,7643806,Test
45969,3043924,Control
45970,7920730,Test
45971,1352718,Test
45972,9377551,Control
45973,210180,Test
45974,7396664,Test
45975,4247153,Control
45976,7372308,Control
45977,1610905,Test
45978,6270802,Test
45979,8937638,Control
45980,5886350,Control
45981,8441472,Test
45982,1201969,Test
45983,2288604,Control
45984,808964,Control
45985,1045820,Test
45986,3311182,Test
45987,4890408,Test
45988,3179756,Control
45989,5730326,Test
45990,8008423,Test
45991,8496841,Control
45992,5260045,Control
45993,8672940,Test
45994,2556006,Test
45995,9658207,Test
45996,1013661,Control
45997,8165778,Control
45998,6170084,Test
45999,8647448,Test
46000,2652985,Test
46001,8739676,Test
46002,5588056,Test
46003,9635650,Test
46004,1977246,Test
46005,1186083,Test
46006,105360,Control
46007,8739731,Control
46008,6409586,Test
46009,1774638,Control
46010,8613329,Test
46011,7142277,Test
46012,19813,Control
46013,829902,Test
46014,558250,Test
46015,6796886,Test
46016,5844624,Control
46017,154143,Test
46018,5754354,Test
46019,7071589,Test
46020,9961785,Test
46021,9527937,Control
46022,3740538,Test
46023,5600459,Test
46024,1684561,Control
46025,5066578,Test
46026,1382736,Test
46027,6967112,Test
46028,8282471,Control
46029,6526022,Control
46030,1882953,Control
46031,7294986,Control
46032,8935922,Test
46033,5803535,Test
46034,1036929,Test
46035,1255080,Control
46036,5575575,Control
46037,6881177,Test
46038,3776070,Test
46039,8744167,Control
46040,3906199,Control
46041,5219815,Control
46042,9016312,Test
46043,8450800,Test
46044,9468676,Control
46045,7906602,Test
46046,6147316,Control
46047,6741862,Test
46048,3040221,Test
46049,609294,Control
46050,8347961,Control
46051,6660610,Control
46052,5627269,Control
46053,3513949,Control
46054,9895603,Control
46055,8734072,Test
46056,7303563,Control
46057,5910209,Test
46058,6786297,Control
46059,1643533,Control
46060,7559057,Test
46061,487901,Control
46062,5861027,Control
46063,4055142,Control
46064,9065824,Test
46065,7680445,Test
46066,2440296,Test
46067,2846662,Control
46068,7279868,Control
46069,2426068,Test
46070,2839064,Control
46071,3764472,Test
46072,2420728,Control
46073,5433429,Test
46074,6460183,Test
46075,6232755,Test
46076,242576,Test
46077,6338549,Control
46078,6730766,Control
46079,9764903,Control
46080,7760745,Control
46081,1086000,Test
46082,4331632,Test
46083,1115767,Test
46084,8749393,Control
46085,3478270,Control
46086,7645074,Test
46087,9768948,Control
46088,3850270,Control
46089,4639557,Test
46090,7160494,Test
46091,6040156,Test
46092,2901829,Control
46093,6156275,Control
46094,2269867,Control
46095,7164571,Test
46096,8299933,Test
46097,8717563,Control
46098,5542798,Test
46099,5602726,Control
46100,790710,Test
46101,3476151,Control
46102,9415388,Test
46103,6220779,Test
46104,9768615,Test
46105,2333654,Test
46106,9928734,Control
46107,8979331,Control
46108,7285965,Control
46109,8855514,Test
46110,1633998,Test
46111,1634257,Test
46112,9999150,Test
46113,2122736,Control
46114,2656252,Test
46115,3674015,Test
46116,8824624,Control
46117,761720,Control
46118,1689237,Test
46119,3749450,Test
46120,8763978,Test
46121,7048091,Control
46122,3469106,Control
46123,5718227,Test
46124,478194,Test
46125,6305830,Test
46126,1504536,Test
46127,9099065,Control
46128,1447181,Control
46129,310446,Test
46130,3912074,Test
46131,6913104,Test
46132,3242420,Test
46133,2144251,Test
46134,1753466,Test
46135,8200329,Test
46136,5343842,Test
46137,9405545,Control
46138,2540049,Test
46139,4847216,Control
46140,6025873,Test
46141,2562213,Test
46142,3941400,Test
46143,6857523,Test
46144,9541086,Control
46145,2223269,Test
46146,4455369,Test
46147,4005341,Test
46148,3423886,Test
46149,1300037,Control
46150,7390161,Control
46151,6455955,Control
46152,2106701,Control
46153,5527784,Test
46154,2711017,Test
46155,8381696,Control
46156,4860513,Test
46157,2294786,Control
46158,4587767,Test
46159,4255008,Test
46160,7910915,Test
46161,7510930,Test
46162,9679510,Control
46163,4329155,Control
46164,358827,Control
46165,299462,Control
46166,8941360,Control
46167,5153501,Test
46168,5581979,Control
46169,9606483,Control
46170,3840969,Control
46171,1617138,Control
46172,8663390,Control
46173,3610949,Control
46174,2425861,Test
46175,8413362,Test
46176,6329415,Control
46177,5374942,Test
46178,636219,Test
46179,5662899,Test
46180,4604126,Test
46181,1789967,Test
46182,8087799,Control
46183,6000826,Test
46184,639427,Control
46185,3520139,Control
46186,8128275,Test
46187,959030,Control
46188,8072956,Control
46189,3497347,Control
46190,9545231,Control
46191,3290866,Test
46192,4726433,Control
46193,1490809,Control
46194,7822345,Test
46195,7577221,Test
46196,5853771,Control
46197,7699250,Test
46198,8328073,Test
46199,9276987,Test
46200,7449128,Control
46201,8948796,Control
46202,407146,Control
46203,7244371,Test
46204,5157060,Control
46205,6640815,Control
46206,9077799,Test
46207,1190550,Control
46208,5473440,Control
46209,8343009,Control
46210,2763443,Test
46211,9838918,Control
46212,9203650,Control
46213,1547321,Test
46214,3722419,Control
46215,5327925,Control
46216,2616790,Test
46217,8656834,Test
46218,100118,Test
46219,633752,Control
46220,7827311,Control
46221,8795739,Test
46222,9292913,Control
46223,7622779,Control
46224,121238,Test
46225,2618496,Control
46226,7631128,Test
46227,2474358,Control
46228,2917814,Test
46229,9844061,Test
46230,7225777,Control
46231,1972896,Test
46232,6626778,Control
46233,7528589,Test
46234,1754950,Test
46235,343525,Test
46236,3239922,Control
46237,7438065,Control
46238,2123119,Test
46239,6694931,Control
46240,4130347,Control
46241,985843,Control
46242,1130281,Control
46243,5556877,Test
46244,4939621,Test
46245,2581969,Control
46246,190598,Test
46247,5527037,Control
46248,2867628,Control
46249,8061414,Control
46250,5673133,Control
46251,4086061,Test
46252,2052549,Control
46253,5837397,Test
46254,8193034,Test
46255,2098270,Control
46256,1437067,Test
46257,4027064,Control
46258,734803,Test
46259,8551738,Control
46260,4336714,Test
46261,8066975,Test
46262,4634126,Control
46263,2778428,Control
46264,4883493,Test
46265,8739088,Test
46266,2531408,Control
46267,3688039,Test
46268,2986368,Test
46269,219909,Test
46270,4938573,Control
46271,470897,Test
46272,5098915,Control
46273,4591425,Control
46274,4143564,Control
46275,6513232,Test
46276,9215294,Control
46277,1470498,Control
46278,9097791,Control
46279,4120456,Control
46280,3430885,Control
46281,5739401,Test
46282,6887181,Test
46283,9665524,Control
46284,5189229,Control
46285,8312863,Test
46286,7483773,Control
46287,7077187,Control
46288,5169342,Test
46289,4702816,Test
46290,1175845,Control
46291,1183539,Test
46292,351374,Control
46293,2071719,Control
46294,1990675,Control
46295,9132604,Test
46296,8120884,Test
46297,9237882,Control
46298,2068284,Control
46299,6642857,Control
46300,8711526,Test
46301,4621231,Control
46302,5854138,Test
46303,1677096,Control
46304,2041645,Control
46305,837291,Test
46306,5389547,Control
46307,3461116,Control
46308,8337216,Control
46309,4862930,Control
46310,1020634,Control
46311,1938930,Control
46312,6615925,Control
46313,9183231,Test
46314,5534401,Test
46315,8109162,Control
46316,3638986,Test
46317,6244684,Control
46318,4344809,Test
46319,3362725,Control
46320,1459231,Test
46321,137061,Test
46322,8465302,Test
46323,8369837,Test
46324,6291464,Test
46325,4318672,Test
46326,3036664,Test
46327,9059154,Control
46328,9331684,Test
46329,4691653,Control
46330,692527,Test
46331,4024471,Control
46332,7033750,Control
46333,3125058,Control
46334,1184633,Control
46335,6794455,Test
46336,3257625,Test
46337,2057700,Test
46338,7084230,Test
46339,5429840,Test
46340,5073796,Test
46341,4842155,Control
46342,6129738,Test
46343,3614938,Test
46344,1759759,Control
46345,1105355,Test
46346,7897592,Control
46347,1551417,Test
46348,1065421,Test
46349,4606906,Control
46350,9154363,Test
46351,8147545,Control
46352,7207475,Control
46353,7485900,Control
46354,8540710,Test
46355,3999557,Test
46356,9661591,Control
46357,4502765,Control
46358,6498519,Control
46359,134582,Control
46360,1658480,Control
46361,8313701,Control
46362,5192875,Control
46363,1710617,Test
46364,3395797,Control
46365,1729262,Control
46366,9347167,Test
46367,9669723,Control
46368,5428734,Test
46369,2226543,Control
46370,7724489,Test
46371,4683202,Test
46372,6776952,Test
46373,2235419,Control
46374,3161851,Control
46375,170895,Control
46376,25026,Test
46377,9709654,Control
46378,1473602,Control
46379,7735861,Test
46380,4258659,Test
46381,8892030,Control
46382,8950411,Test
46383,5541811,Control
46384,228662,Test
46385,3514210,Test
46386,4672628,Test
46387,9279531,Test
46388,8142514,Control
46389,8852160,Test
46390,72388,Test
46391,8466654,Control
46392,8895060,Test
46393,5033441,Control
46394,8074391,Control
46395,62503,Control
46396,9110901,Control
46397,724679,Test
46398,100503,Control
46399,2678115,Control
46400,9305839,Test
46401,7632016,Control
46402,4027554,Control
46403,7645183,Control
46404,4197158,Control
46405,9680525,Test
46406,5901737,Test
46407,4385567,Control
46408,9871658,Control
46409,7377671,Test
46410,6471227,Test
46411,5553555,Test
46412,6438049,Test
46413,7564700,Test
46414,2223198,Control
46415,7541813,Test
46416,2903318,Test
46417,4069427,Test
46418,7657287,Test
46419,7410185,Test
46420,5274513,Control
46421,3728524,Control
46422,7052152,Test
46423,4881301,Control
46424,9694706,Control
46425,8397479,Test
46426,2053769,Control
46427,8077984,Control
46428,9625688,Control
46429,9928564,Test
46430,3953921,Test
46431,4109861,Test
46432,1711042,Control
46433,6317673,Control
46434,8244884,Test
46435,9118633,Control
46436,249743,Control
46437,8249435,Control
46438,3831391,Test
46439,7316903,Test
46440,4590197,Test
46441,8315063,Test
46442,9020569,Control
46443,3412278,Test
46444,1025577,Test
46445,2821740,Control
46446,7890172,Control
46447,6707401,Test
46448,9272837,Control
46449,5881697,Test
46450,6767201,Test
46451,4236961,Test
46452,3100272,Control
46453,8961128,Control
46454,8483497,Control
46455,94234,Test
46456,1541754,Test
46457,5837678,Test
46458,6727202,Control
46459,8789752,Test
46460,8972168,Control
46461,9818508,Test
46462,3364041,Test
46463,4098999,Control
46464,2285566,Control
46465,63879,Test
46466,1135385,Test
46467,908772,Test
46468,7496608,Test
46469,5975067,Control
46470,666879,Test
46471,5192072,Control
46472,6738439,Control
46473,2654796,Control
46474,8550982,Control
46475,1019766,Test
46476,9071323,Control
46477,3145959,Test
46478,9980662,Control
46479,838653,Control
46480,8047851,Test
46481,7286667,Test
46482,530914,Test
46483,4085154,Test
46484,944227,Test
46485,5789085,Control
46486,3990344,Control
46487,6244625,Control
46488,2349326,Test
46489,1871802,Control
46490,8531745,Control
46491,9377070,Test
46492,7959414,Control
46493,7350565,Test
46494,5532000,Test
46495,5166938,Control
46496,1068855,Test
46497,5223510,Test
46498,2697914,Control
46499,6480575,Test
46500,9599747,Test
46501,7839413,Test
46502,8776236,Control
46503,6140201,Test
46504,2852455,Test
46505,6921974,Test
46506,6954695,Test
46507,7563,Test
46508,979440,Control
46509,4061641,Test
46510,5472852,Control
46511,4548464,Test
46512,9441095,Control
46513,4931597,Control
46514,8490158,Test
46515,2691632,Test
46516,352497,Test
46517,4672923,Test
46518,8409377,Control
46519,3174171,Control
46520,6423163,Control
46521,3347429,Control
46522,1595181,Control
46523,8033222,Test
46524,4176656,Test
46525,2894620,Control
46526,9408992,Test
46527,8103192,Test
46528,7319689,Test
46529,8153325,Control
46530,3740847,Test
46531,1783574,Test
46532,529008,Test
46533,2978729,Control
46534,3631715,Test
46535,1150259,Test
46536,1537156,Control
46537,2608963,Test
46538,1555059,Control
46539,8298512,Test
46540,5729982,Control
46541,8093717,Test
46542,4556322,Control
46543,2621516,Control
46544,4885417,Control
46545,5949212,Test
46546,2240373,Control
46547,7302465,Test
46548,8908875,Test
46549,6059573,Control
46550,6473315,Test
46551,1089784,Test
46552,331139,Test
46553,1890923,Test
46554,3352008,Control
46555,617785,Test
46556,6386706,Test
46557,7192445,Control
46558,3367073,Test
46559,7265931,Control
46560,9491805,Test
46561,4511213,Control
46562,8175549,Control
46563,3663863,Control
46564,4519869,Test
46565,1112343,Test
46566,9591007,Control
46567,372662,Test
46568,1858800,Test
46569,5436125,Test
46570,146317,Control
46571,3752193,Control
46572,8117599,Control
46573,965885,Control
46574,3336510,Control
46575,9528150,Test
46576,8593839,Control
46577,341429,Control
46578,6051109,Control
46579,2148448,Control
46580,8927242,Test
46581,5573900,Control
46582,6132708,Control
46583,8841792,Control
46584,8420398,Control
46585,7764814,Control
46586,4657797,Test
46587,5783222,Control
46588,3386441,Control
46589,8699267,Control
46590,7988248,Test
46591,5381427,Test
46592,1860491,Control
46593,3118617,Control
46594,4598303,Test
46595,2428939,Control
46596,7163306,Test
46597,8345007,Test
46598,6213312,Test
46599,1397788,Control
46600,4556190,Test
46601,6001141,Control
46602,3945051,Control
46603,5271884,Test
46604,9489392,Test
46605,8366776,Control
46606,760441,Control
46607,6903843,Control
46608,2671926,Test
46609,4720500,Control
46610,7450502,Test
46611,3919516,Test
46612,2190540,Control
46613,7454631,Control
46614,7227562,Test
46615,3176191,Test
46616,3876565,Test
46617,8023584,Test
46618,5872805,Test
46619,6791528,Control
46620,3072474,Control
46621,7467039,Control
46622,141643,Test
46623,477418,Test
46624,3270955,Control
46625,9794098,Test
46626,6645680,Control
46627,270539,Test
46628,1671784,Control
46629,8875228,Test
46630,4446389,Test
46631,8929415,Control
46632,6679090,Test
46633,2473975,Control
46634,9169430,Control
46635,1316640,Test
46636,7580435,Test
46637,7523834,Test
46638,9336181,Control
46639,4256779,Control
46640,7521788,Control
46641,5423689,Test
46642,6828388,Test
46643,4637373,Test
46644,5329885,Test
46645,262591,Control
46646,3006685,Test
46647,1035107,Test
46648,3875511,Test
46649,1875913,Test
46650,7811690,Test
46651,1963936,Control
46652,1029986,Control
46653,3603721,Control
46654,8108637,Test
46655,159823,Control
46656,95453,Test
46657,7544412,Control
